subject_id,workflow_id,task,reducer,data.aggregation_version,data.frame0.T4_tool0_points_x,data.frame0.T4_tool0_points_y,data.frame0.T4_tool0_cluster_labels,data.frame0.T4_tool0_clusters_count,data.frame0.T4_tool0_clusters_x,data.frame0.T4_tool0_clusters_y,data.frame0.T4_tool0_clusters_var_x,data.frame0.T4_tool0_clusters_var_y,data.frame0.T4_tool0_clusters_var_x_y
91321501,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321502,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321503,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321504,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321505,24257,T4,point_reducer_dbscan,4.1.0,"[365.0188293457031, 334.8861389160156, 359.75, 337.75, 333.9912109375, 333.75, 365.75, 336.3885498046875, 367.0940246582031]","[362.0106506347656, 341.92218017578125, 364.9666748046875, 345.9666748046875, 342.3451232910156, 339.9666748046875, 360.9666748046875, 337.6898498535156, 362.49041748046875]","[0, 1, -1, 1, 1, 1, 0, 1, 0]","[3, 5]","[365.95428466796875, 335.3531799316406]","[361.8225809733073, 341.5781005859375]","[1.10790806543082, 2.8650024896487594]","[0.6069755836700399, 9.4203712685965]","[0.38003885792568326, 1.9677225355990227]"
91321506,24257,T4,point_reducer_dbscan,4.1.0,"[362.5585632324219, 380.9721984863281]","[364.1800231933594, 326.8924255371094]","[-1, -1]",,,,,,
91321508,24257,T4,point_reducer_dbscan,4.1.0,"[365.9651184082031, 394.4280700683594, 363.3125, 393.3125, 366.75, 391.75, 365.4211120605469, 396.03790283203125, 395.75, 363.75]","[365.0213317871094, 381.9946594238281, 363.75, 382.75, 362.9666748046875, 383.9666748046875, 362.6509094238281, 383.18701171875, 382.9666748046875, 361.9666748046875]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[5, 5]","[365.03974609375, 394.2556945800781]","[363.2711181640625, 382.97300415039064]","[2.1433865998871626, 3.151762398704886]","[1.3678731643594801, 0.5100274810567499]","[0.42941280687227845, -0.5190483595244585]"
91321509,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321510,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321512,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321513,24257,T4,point_reducer_dbscan,4.1.0,"[364.75, 312.75, 267.75, 205.75, 365.85986328125, 313.9217529296875, 268.4670104980469]","[362.9666748046875, 393.9666748046875, 385.9666748046875, 341.9666748046875, 362.9590148925781, 394.7127380371094, 387.1616516113281]","[-1, -1, -1, -1, -1, -1, -1]",,,,,,
91321515,24257,T4,point_reducer_dbscan,4.1.0,"[364.3348083496094, 416.37689208984375]","[363.1605224609375, 354.20703125]","[-1, -1]",,,,,,
91321516,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321518,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321519,24257,T4,point_reducer_dbscan,4.1.0,"[366.3125, 312.3125, 415.3125, 398.3125, 362.75, 307.75, 416.75, 398.75, 508.75, 311.7186279296875, 365.1857604980469, 313.75, 329.75, 362.75, 412.75, 398.75, 362.0748596191406, 307.7497863769531, 414.0379943847656, 396.9137878417969]","[365.75, 273.75, 398.75, 422.75, 360.9666748046875, 272.9666748046875, 399.9666748046875, 418.9666748046875, 433.9666748046875, 275.0672912597656, 364.42034912109375, 272.9666748046875, 318.9666748046875, 367.9666748046875, 398.9666748046875, 418.9666748046875, 361.3094482421875, 271.5549621582031, 394.9673767089844, 418.58697509765625]","[0, 1, 2, 3, 0, 1, 2, 3, -1, 1, 0, 1, -1, 0, 2, 3, 0, 1, 2, 3]","[5, 5, 4, 4]","[363.8146240234375, 310.65618286132815, 414.7126235961914, 398.1815719604492]","[364.08262939453124, 273.26112060546876, 398.16268157958984, 419.8175811767578]","[3.353257107827812, 7.584229955635966, 2.9392567546262094, 0.7568798651142666]","[8.844923701882362, 1.6464072003029289, 4.818570935089761, 3.8538515949621797]","[2.158724682684988, 1.9080553030129521, 1.5351472072458514, 0.3255735364121695]"
91321521,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321523,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321524,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 416.3125, 427.2542419433594, 364.75, 415.75, 362.75]","[362.75, 371.75, 365.7533264160156, 362.9666748046875, 369.9666748046875, 359.9666748046875]","[0, -1, -1, 0, -1, 0]",[3],[364.2708333333333],[361.8944498697917],[1.8138020833333333],[2.7989745189746222],[2.1683985392252603]
91321526,24257,T4,point_reducer_dbscan,4.1.0,"[361.75, 307.75, 363.75]","[362.9666748046875, 378.9666748046875, 359.9666748046875]","[-1, -1, -1]",,,,,,
91321527,24257,T4,point_reducer_dbscan,4.1.0,"[367.3125, 416.3125, 454.1913146972656, 469.5440673828125, 362.896240234375, 413.92578125, 467.17401123046875, 450.533935546875, 558.1397705078125, 677.9482421875, 364.0482482910156, 419.2325439453125, 471.56219482421875, 452.28125, 360.75, 414.75, 466.75, 361.75, 416.75, 469.75, 450.75]","[362.75, 454.75, 510.1129150390625, 490.6267395019531, 367.5606994628906, 454.0890808105469, 489.5879211425781, 510.66534423828125, 526.196044921875, 525.0867309570312, 363.9975891113281, 452.97149658203125, 490.6704406738281, 510.4831237792969, 363.9666748046875, 454.9666748046875, 494.9666748046875, 362.9666748046875, 451.9666748046875, 487.9666748046875, 510.9666748046875]","[3, 0, 1, 2, 3, 0, 2, 1, -1, -1, 3, 0, 2, 1, 3, 0, -1, 3, 0, 2, 1]","[5, 4, 4, 5]","[416.1941650390625, 451.93912506103516, 469.507568359375, 363.3513977050781]","[453.7487854003906, 510.55701446533203, 489.7129440307617, 364.2483276367187]","[4.196469929814339, 2.859327870964383, 3.2423613543311753, 6.428711270727217]","[1.595395581051707, 0.12741368908124664, 1.605636305718993, 3.750406232383102]","[-1.4411331309005617, -0.554945736269777, 0.6230159079035122, -1.2080700440797956]"
91321529,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321530,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321531,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321532,24257,T4,point_reducer_dbscan,4.1.0,"[362.61737060546875, 336.5767822265625, 338.5916442871094, 365.7261962890625, 363.75, 285.6165771484375, 335.75, 363.75, 334.75]","[363.2728271484375, 376.558837890625, 378.16632080078125, 361.36956787109375, 360.9666748046875, 386.6905822753906, 379.1952209472656, 363.9666748046875, 379.9666748046875]","[0, 1, 1, 0, 0, -1, 1, 0, 1]","[4, 4]","[363.9608917236328, 336.41710662841797]","[362.39393615722656, 378.47176361083984]","[1.6700999472911158, 2.659462029968078]","[2.110787193911771, 2.1702433721317598]","[-1.0066035256410637, -1.3148146654323984]"
91321534,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321535,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321536,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321537,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321538,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321539,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 334.3125, 363.75, 338.75, 363.75, 331.75, 366.2046813964844, 333.86456298828125]","[361.75, 376.75, 358.9666748046875, 375.9666748046875, 363.9666748046875, 378.9666748046875, 360.9226989746094, 377.6143798828125]","[0, 1, 0, 1, 0, 1, 0, 1]","[4, 4]","[364.7542953491211, 334.6692657470703]","[361.4015121459961, 377.3244323730469]","[1.477476805060481, 8.649777624445656]","[4.286399393885707, 1.6515026427805424]","[-0.21027383743785322, -3.4543912205845118]"
91321540,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321541,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321542,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321543,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321545,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321546,24257,T4,point_reducer_dbscan,4.1.0,"[363.1146240234375, 416.4925537109375, 364.75, 306.75, 139.75, 595.75, 494.75, 255.75, 310.75]","[363.6009826660156, 387.7071533203125, 366.9666748046875, 349.9666748046875, 404.9666748046875, 610.9666748046875, 551.9666748046875, 646.9666748046875, 350.9666748046875]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]",,,,,,
91321547,24257,T4,point_reducer_dbscan,4.1.0,"[350.55523681640625, 364.2352600097656, 361.75, 354.75]","[394.23492431640625, 359.5281677246094, 362.9666748046875, 392.9666748046875]","[-1, -1, -1, -1]",,,,,,
91321549,24257,T4,point_reducer_dbscan,4.1.0,[364.75],[361.9666748046875],[-1],,,,,,
91321550,24257,T4,point_reducer_dbscan,4.1.0,"[367.3125, 405.3125, 294.3125, 257.3125, 254.37843322753906, 294.4280700683594, 363.4792175292969, 395.7030944824219, 252.5370635986328, 363.75, 288.75, 245.75, 400.75, 396.75, 363.75, 292.75, 252.75, 363.9289855957031, 291.7870788574219, 253.11903381347656, 396.82568359375]","[362.75, 335.75, 357.75, 336.75, 339.3216247558594, 357.27490234375, 361.41796875, 345.766357421875, 401.4676513671875, 359.9666748046875, 357.9666748046875, 341.9666748046875, 339.9666748046875, 339.9666748046875, 360.9666748046875, 356.9666748046875, 337.9666748046875, 361.2531433105469, 356.63604736328125, 335.28204345703125, 342.2076721191406]","[0, -1, 1, 2, 2, 1, 0, 3, -1, 0, 1, -1, 3, 3, 0, 1, 2, 0, 1, 2, 3]","[5, 5, 4, 4]","[364.444140625, 292.40552978515626, 254.3899917602539, 397.50719451904297]","[361.27089233398436, 357.31885986328126, 337.33008575439453, 341.97684478759766]","[2.5969023008830847, 5.397810971643775, 4.282031695746506, 4.936121670141195]","[1.000809414125979, 0.29943637624382974, 2.9674833158496767, 7.498417994240299]","[1.3065796313341707, -0.3334681267850101, -0.05311660988566776, -3.9968239251368987]"
91321551,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321552,24257,T4,point_reducer_dbscan,4.1.0,"[367.3125, 340.3125, 485.3125, 425.3125, 363.75, 723.75, 426.75, 366.75, 337.75, 365.4330139160156, 368.15313720703125, 333.9791564941406, 450.62255859375]","[363.75, 384.75, 333.75, 331.75, 364.9666748046875, 82.96665954589844, 324.9666748046875, 358.9666748046875, 388.9666748046875, 366.7841491699219, 363.5172424316406, 390.6304626464844, 316.35150146484375]","[0, 1, -1, -1, 0, -1, -1, 0, 1, 0, 0, 1, -1]","[5, 3]","[366.27973022460935, 337.3472188313802]","[363.5969482421875, 388.11571248372394]","[2.9784710772335528, 10.149484493148822]","[8.375902643147857, 9.188062887949249]","[-2.083106382703409, -9.053683779823283]"
91321554,24257,T4,point_reducer_dbscan,4.1.0,"[372.17694091796875, 355.8181457519531]","[348.1274108886719, 383.3616943359375]","[-1, -1]",,,,,,
91321555,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321557,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321558,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321560,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 309.3125, 364.75, 306.75, 557.75, 242.75, 311.84063720703125, 362.8498840332031, 305.9856872558594, 362.9346923828125]","[361.75, 340.75, 363.9666748046875, 341.9666748046875, 460.9666748046875, 302.9666748046875, 341.6092224121094, 367.63946533203125, 336.8158874511719, 363.6562805175781]","[0, 1, 0, 1, -1, -1, 1, 0, -1, 0]","[4, 3]","[363.4617691040039, 309.30104573567706]","[364.2531051635742, 341.4419657389323]","[0.7780111055665959, 6.478745193531116]","[6.057070886328195, 0.39105549113204074]","[-0.5842810089234263, -0.4608595812072357]"
91321561,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 327.3125, 441.3125, 473.3125, 366.1846618652344, 329.3558044433594, 432.18963623046875, 474.758056640625, 325.5294494628906, 312.1371154785156, 303.6562194824219, 350.0576477050781, 544.5867309570312, 21.678247451782227, 323.75, 362.75, 437.75, 468.75, 329.75, 369.75, 434.75, 480.75]","[364.75, 347.75, 369.75, 347.75, 361.1576843261719, 347.7653503417969, 369.2887268066406, 345.8521728515625, 411.37884521484375, 468.77447509765625, 463.74945068359375, 554.7676391601562, 505.6891784667969, 622.5850830078125, 344.9666748046875, 366.9666748046875, 369.9666748046875, 345.9666748046875, 341.9666748046875, 367.9666748046875, 367.9666748046875, 339.9666748046875]","[0, 1, 3, 2, 0, 1, 3, 2, -1, -1, -1, -1, -1, -1, 1, 0, 3, 2, -1, -1, 3, -1]","[3, 3, 3, 4]","[364.7490539550781, 326.8061014811198, 472.2735188802083, 436.5005340576172]","[364.2914530436198, 346.8273417154948, 346.52294921875, 369.2430191040039]","[3.1873291162773967, 8.048590459239978, 9.8337974747022, 15.454796978272498]","[8.593791578275463, 2.596619922978183, 1.1325178891420364, 0.8039503888382266]","[-4.794204666279256, 4.272631531891723, 0.7841783910989761, 1.793666962068528]"
91321563,24257,T4,point_reducer_dbscan,4.1.0,"[363.8735656738281, 693.26953125, 657.3789672851562, 164.4812774658203]","[361.3486328125, 248.0938262939453, 605.4047241210938, 386.870849609375]","[-1, -1, -1, -1]",,,,,,
91321564,24257,T4,point_reducer_dbscan,4.1.0,"[366.3125, 358.3125, 364.4441833496094, 357.0040283203125, 368.7881774902344, 353.95391845703125, 359.0102233886719, 367.1412658691406]","[364.75, 339.75, 363.91937255859375, 339.4731140136719, 367.0414733886719, 337.3729248046875, 334.8513488769531, 370.24530029296875]","[0, 1, 0, 1, 0, 1, 1, 0]","[4, 4]","[366.6715316772461, 357.0701675415039]","[366.4890365600586, 337.8618469238281]","[3.263608008855954, 5.007529793540016]","[8.014041639476392, 5.154482334231337]","[3.0938882128490754, -0.6925951099644104]"
91321566,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321567,24257,T4,point_reducer_dbscan,4.1.0,"[374.3833312988281, 371.2934875488281, 364.406005859375, 366.46661376953125, 370.60003662109375, 364.75, 373.75, 365.3125, 371.3125]","[388.9666748046875, 388.5680847167969, 362.3095703125, 362.0278625488281, 390.96185302734375, 356.9666748046875, 387.9666748046875, 363.75, 389.75]","[0, 0, 1, 1, 0, -1, 0, 1, 0]","[5, 3]","[372.26787109375, 365.39503987630206]","[389.24265747070314, 362.69581095377606]","[2.8289267553947863, 1.0666358632345994]","[1.3430941000580787, 0.8533257249121865]","[-1.2924356377217918, -0.2103817866494258]"
91321569,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 403.3125, 473.3125, 515.3125, 360.3125, 368.10748291015625, 398.07745361328125, 475.83746337890625, 502.5674743652344, 399.75, 471.75, 357.75, 397.75, 471.75, 506.75, 515.75, 474.75, 402.75, 362.75]","[366.75, 384.75, 386.75, 361.75, 428.75, 363.3529968261719, 380.36297607421875, 386.0329895019531, 366.5929870605469, 387.9666748046875, 394.9666748046875, 365.9666748046875, 383.9666748046875, 386.9666748046875, 368.9666748046875, 356.9666748046875, 381.9666748046875, 380.9666748046875, 362.9666748046875]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, 0, -1, -1, 0, 1, -1, -1, 1, 0, -1]","[5, 4]","[400.32799072265624, 473.91249084472656]","[383.60260009765625, 385.42908477783203]","[6.704612822085619, 3.1477655032649636]","[9.484372735023499, 5.4873279509289805]","[0.21752707846462727, -1.9516204802008965]"
91321570,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321571,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321572,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321573,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321575,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321576,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321578,24257,T4,point_reducer_dbscan,4.1.0,"[366.0399169921875, 343.3758239746094, 325.59320068359375, 364.75, 343.75, 319.75, 362.75, 343.75, 323.75, 319.75, 346.3883972167969]","[361.77471923828125, 403.61614990234375, 388.9716491699219, 360.9666748046875, 400.9666748046875, 389.9666748046875, 364.9666748046875, 403.9666748046875, 389.9666748046875, 384.9666748046875, 401.9888610839844]","[0, 1, 2, 0, 1, 2, 0, 1, 2, 2, 1]","[3, 4, 4]","[364.5133056640625, 344.31605529785156, 322.21080017089844]","[362.56935628255206, 402.6345901489258, 388.4679183959961]","[2.7479066103696823, 1.9398243902251124, 8.640281434791783]","[4.473586024095615, 1.9789389001671225, 5.668330974488829]","[-2.909826435148716, -0.690321964987864, 2.9794752124386528]"
91321579,24257,T4,point_reducer_dbscan,4.1.0,[364.9051818847656],[362.952392578125],[-1],,,,,,
91321581,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321582,24257,T4,point_reducer_dbscan,4.1.0,"[344.174072265625, 363.1146240234375, 384.20751953125, 363.7274475097656, 387.3470458984375, 344.7005615234375, 363.2109680175781, 386.1592712402344, 344.67584228515625, 387.7080383300781, 364.271484375, 338.9217529296875, 341.75, 365.75, 384.75]","[349.8260192871094, 363.1705017089844, 324.8589172363281, 364.3220520019531, 323.6438293457031, 347.2634582519531, 362.9382629394531, 326.7506103515625, 350.58148193359375, 318.5892333984375, 360.67938232421875, 347.7653503417969, 352.9666748046875, 366.9666748046875, 324.9666748046875]","[0, 1, 2, 1, 2, 0, 1, 2, 0, -1, 1, -1, 0, 1, 2]","[4, 5, 4]","[343.8251190185547, 364.01490478515626, 385.61595916748047]","[350.15940856933594, 363.61537475585936, 325.0550079345703]","[1.9726723218336701, 1.153959987964481, 2.008478922381376]","[5.5188554317379985, 5.251762186456472, 1.6375822899863124]","[-2.705973065458238, 1.450808789767325, -0.38965215704714257]"
91321584,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321585,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321587,24257,T4,point_reducer_dbscan,4.1.0,"[385.1603088378906, 366.3948059082031, 338.2466125488281, 366.39324951171875, 383.1695556640625]","[397.30206298828125, 362.3300476074219, 421.1854248046875, 362.1146545410156, 389.9057312011719]","[-1, -1, -1, -1, -1]",,,,,,
91321588,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321590,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321591,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321593,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321594,24257,T4,point_reducer_dbscan,4.1.0,"[334.1693420410156, 317.88153076171875]","[369.03802490234375, 395.0985412597656]","[-1, -1]",,,,,,
91321596,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321597,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321599,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321600,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321602,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321603,24257,T4,point_reducer_dbscan,4.1.0,"[362.896240234375, 381.7549743652344]","[361.7921447753906, 401.72833251953125]","[-1, -1]",,,,,,
91321605,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321606,24257,T4,point_reducer_dbscan,4.1.0,[361.75],[360.9666748046875],[-1],,,,,,
91321608,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321609,24257,T4,point_reducer_dbscan,4.1.0,"[365.1148986816406, 406.1604309082031]","[361.5702819824219, 380.65087890625]","[-1, -1]",,,,,,
91321611,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321612,24257,T4,point_reducer_dbscan,4.1.0,"[366.533935546875, 353.7154541015625, 364.2957763671875, 349.442626953125]","[383.2220764160156, 380.5769958496094, 362.4683532714844, 365.72381591796875]","[-1, -1, -1, -1]",,,,,,
91321613,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321614,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321616,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321617,24257,T4,point_reducer_dbscan,4.1.0,"[361.75, 405.75, 362.6268005371094, 408.4454040527344, 364.97625732421875, 412.6380310058594]","[361.9666748046875, 369.9666748046875, 361.0624694824219, 369.2281188964844, 365.58612060546875, 373.5297546386719]","[0, -1, 0, -1, 0, -1]",[3],[363.11768595377606],[362.8717549641927],[2.7829104497407875],[5.730232442108293],[3.5854297742868466]
91321619,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321621,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321623,24257,T4,point_reducer_dbscan,4.1.0,"[363.1706848144531, 339.5415344238281, 360.75, 341.75]","[364.9568786621094, 331.5859069824219, 363.9666748046875, 336.9666748046875]","[-1, -1, -1, -1]",,,,,,
91321624,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321625,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321626,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321628,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 335.3125, 360.75, 332.75, 361.75, 330.75, 363.1146240234375, 335.1342468261719, 365.6712646484375, 338.3717346191406]","[362.75, 383.75, 360.9666748046875, 381.9666748046875, 361.9666748046875, 384.9666748046875, 361.0181884765625, 381.68060302734375, 362.2087707519531, 382.1584167480469]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[363.119677734375, 334.4636962890625]","[361.7820617675781, 382.90447387695315]","[3.856208984553814, 8.292791112605482]","[0.6003563141450284, 1.9753788217902182]","[0.9816419238224626, -2.2674716358538713]"
91321629,24257,T4,point_reducer_dbscan,4.1.0,"[364.00555419921875, 390.35064697265625, 363.5839538574219, 389.8902587890625, 362.9306945800781, 389.5426025390625, 389.1941223144531, 363.4930419921875, 361.3125, 391.3125]","[362.9014892578125, 353.95703125, 361.5323486328125, 353.8796081542969, 361.7243347167969, 353.4080810546875, 353.6322021484375, 362.1051025390625, 359.75, 350.75]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]","[5, 5]","[363.0651489257813, 390.0580261230469]","[361.6026550292969, 353.12538452148436]","[1.1066173349507153, 0.6748672023415565]","[1.3478758616372941, 1.8099306577816607]","[1.1576606356073171, -0.8616462210658937]"
91321630,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321631,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321633,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321634,24257,T4,point_reducer_dbscan,4.1.0,"[364.3125, 353.3125, 367.3125, 360.3125, 363.07135009765625, 366.3518371582031, 359.1347351074219, 354.20703125, 367.5, 359.8203125, 365.75, 364.75, 354.75, 357.8225402832031, 365.0396423339844, 359.1347351074219]","[369.75, 353.75, 401.75, 446.75, 364.9781494140625, 402.3758544921875, 448.3028564453125, 352.9296875, 404.078125, 447.17578125, 371.9666748046875, 400.9666748046875, 452.9666748046875, 347.263427734375, 398.4392395019531, 445.6784362792969]","[0, -1, 1, 2, 0, 1, 2, -1, 1, 2, 0, 1, -1, -1, 1, 2]","[3, 5, 4]","[364.37795003255206, 366.1907958984375, 359.60057067871094]","[368.8982747395833, 401.5219787597656, 446.97676849365234]","[1.797004104902347, 1.5998042770661414, 0.3297117951636513]","[12.753948723276457, 4.28165621701628, 1.178401940424616]","[4.638144129266342, 2.0221461679320782, -0.04354710799331466]"
91321636,24257,T4,point_reducer_dbscan,4.1.0,"[358.12689208984375, 362.0809020996094, 364.54052734375, 358.80096435546875, 351.62652587890625, 366.4537353515625, 361.8992614746094, 355.4441833496094, 358.48187255859375, 361.75, 365.75, 361.75, 357.75, 359.75, 352.75]","[407.8586730957031, 325.9541015625, 362.48895263671875, 406.49224853515625, 308.44140625, 330.44305419921875, 362.3293762207031, 317.1437683105469, 409.41351318359375, 410.9666748046875, 363.9666748046875, 319.9666748046875, 325.9666748046875, 366.9666748046875, 415.9666748046875]","[0, -1, 1, 0, -1, -1, 1, -1, 0, 0, 1, -1, -1, -1, -1]","[4, 3]","[359.28993225097656, 364.0632629394531]","[408.68277740478516, 362.92833455403644]","[2.7655486051614084, 3.8778827814385295]","[3.742575584212318, 0.814979015228649]","[2.3525429689325392, 1.4189261719584465]"
91321637,24257,T4,point_reducer_dbscan,4.1.0,"[363.3125, 372.3125, 370.3125, 368.25, 374.25, 373.25, 370.75, 362.75, 357.75, 369.75, 356.75, 369.054443359375, 372.8808288574219, 363.1485900878906, 367.9919128417969, 358.91070556640625, 368.5973205566406]","[364.75, 317.75, 280.75, 364.9666748046875, 322.9666748046875, 275.9666748046875, 318.9666748046875, 363.9666748046875, 269.9666748046875, 288.9666748046875, 260.9666748046875, 313.3279724121094, 364.9840393066406, 360.6107482910156, 316.4156188964844, 266.77178955078125, 280.0908508300781]","[0, 1, -1, 0, -1, -1, 1, 0, -1, -1, -1, 1, 0, 0, 1, -1, -1]","[5, 4]","[366.0683837890625, 370.02721405029297]","[363.8556274414062, 316.6150665283203]","[19.57515469724312, 3.611228409145648]","[3.462303518038243, 5.887634185763696]","[4.188053970970214, 2.6322939195670187]"
91321639,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321640,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321642,24257,T4,point_reducer_dbscan,4.1.0,"[398.6026611328125, 349.52630615234375]","[360.7110595703125, 350.6441345214844]","[-1, -1]",,,,,,
91321643,24257,T4,point_reducer_dbscan,4.1.0,"[364.75, 411.75, 351.75]","[362.9666748046875, 351.9666748046875, 421.9666748046875]","[-1, -1, -1]",,,,,,
91321645,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321646,24257,T4,point_reducer_dbscan,4.1.0,"[365.3125, 373.3125, 360.75, 369.75, 362.5064392089844, 371.2156066894531, 362.7783203125, 371.30157470703125, 362.3908996582031, 370.9141540527344]","[363.75, 395.75, 364.9666748046875, 393.9666748046875, 362.9203186035156, 395.8636169433594, 364.1282958984375, 394.7345275878906, 362.57861328125, 396.671630859375]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[5, 5]","[362.7476318359375, 371.29876708984375]","[363.6687805175781, 395.3972900390625]","[2.688863790873438, 1.652162613812834]","[0.9127351025119423, 1.1129309100098908]","[-0.45021865707822145, 0.5987961601931602]"
91321647,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321649,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321651,24257,T4,point_reducer_dbscan,4.1.0,,,,,,,,,
91321652,24257,T4,point_reducer_dbscan,4.1.0,"[332.9469299316406, 363.55316162109375, 332.99066162109375, 362.5585632324219, 333.09674072265625, 364.75, 333.75, 367.233642578125, 331.9783935546875]","[369.55218505859375, 363.7408752441406, 367.1888122558594, 363.2593078613281, 366.4817199707031, 361.9666748046875, 366.9666748046875, 364.5157165527344, 367.2276611328125]","[0, 1, 0, 1, 0, 1, 0, 1, 0]","[5, 4]","[332.9525451660156, 364.52384185791016]","[367.48341064453126, 363.37064361572266]","[0.4017955819144845, 4.066235882152492]","[1.4256059334613382, 1.1439291874412447]","[-0.08255493454635143, 0.8816099150571972]"
