classification_id,workflow_id,task,created_at,subject_id,extractor,data.yes,data.aggregation_version,data.gas-like-region-weirdly-shaped,data.no,data.diffuse-non-central-blob,data.galaxy-like,data.diffuse-non-central-source,data.very-opaque-emission-source,data.gas-like-region-weirdly-shaped-central-or-not,data.multiple-sources-inside,data.point-source-or-star-like,data.None,data.radio-point-source,data.homogeneously-diffuse-source,data.radio-source-showing-extended-morphology,data.oddly-shaped-not-sure,data.bright-core-source-becomes-radially-diffuse,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,data.yes-it-looks-like-a-radio-point-source,data.the-radio-source-is-showing-extended-morphology,data.multiple-sources-png-https-panoptes-uploads-zooniverse-org-project-attached-image-dfaf96b9-6480-413e-9cde-c5a4cb46c5c7-png-multiple-sources-inside,data.homogenously-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-1d169b37-43ad-47de-980f-e8a5a08b1676-png-homogeneously-diffuse-source,data.bright-core-radial-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b80f4e7c-8d77-4cf1-8bb2-c8f24af80628-png-bright-core-in-diffuse-emission,data.point-source-png-https-panoptes-uploads-zooniverse-org-project-attached-image-e813946d-52b9-484e-b818-6c7f632ad6d3-png-point-source-or-star-like,data.oddly-shaped-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b76c4bc8-ddab-4366-9a6c-9c7524ecc2ad-png-oddly-shaped-not-sure
580845125,24257,T0,2024-08-30 18:20:14 UTC,91321868,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580845125,24257,T3,2024-08-30 18:20:14 UTC,91321868,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845125,24257,T5,2024-08-30 18:20:14 UTC,91321868,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845125,24257,T6,2024-08-30 18:20:14 UTC,91321868,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845237,24257,T0,2024-08-30 18:20:46 UTC,91319529,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845237,24257,T3,2024-08-30 18:20:46 UTC,91319529,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
580845237,24257,T5,2024-08-30 18:20:46 UTC,91319529,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
580845237,24257,T6,2024-08-30 18:20:46 UTC,91319529,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
580845297,24257,T0,2024-08-30 18:21:05 UTC,91319394,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580845297,24257,T3,2024-08-30 18:21:05 UTC,91319394,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845297,24257,T5,2024-08-30 18:21:05 UTC,91319394,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845297,24257,T6,2024-08-30 18:21:05 UTC,91319394,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845353,24257,T0,2024-08-30 18:21:20 UTC,91319087,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845353,24257,T3,2024-08-30 18:21:20 UTC,91319087,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
580845353,24257,T5,2024-08-30 18:21:20 UTC,91319087,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
580845353,24257,T6,2024-08-30 18:21:20 UTC,91319087,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
580845409,24257,T0,2024-08-30 18:21:37 UTC,91321832,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580845409,24257,T3,2024-08-30 18:21:37 UTC,91321832,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845409,24257,T5,2024-08-30 18:21:37 UTC,91321832,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
580845409,24257,T6,2024-08-30 18:21:37 UTC,91321832,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
580845472,24257,T0,2024-08-30 18:21:52 UTC,91319032,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845472,24257,T3,2024-08-30 18:21:52 UTC,91319032,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
580845472,24257,T5,2024-08-30 18:21:52 UTC,91319032,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845472,24257,T6,2024-08-30 18:21:52 UTC,91319032,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845509,24257,T0,2024-08-30 18:22:03 UTC,91319829,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845509,24257,T3,2024-08-30 18:22:03 UTC,91319829,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
580845509,24257,T5,2024-08-30 18:22:03 UTC,91319829,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845509,24257,T6,2024-08-30 18:22:03 UTC,91319829,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845561,24257,T0,2024-08-30 18:22:21 UTC,91319027,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845561,24257,T3,2024-08-30 18:22:21 UTC,91319027,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
580845561,24257,T5,2024-08-30 18:22:21 UTC,91319027,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845561,24257,T6,2024-08-30 18:22:21 UTC,91319027,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845610,24257,T0,2024-08-30 18:22:33 UTC,91319636,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845610,24257,T3,2024-08-30 18:22:33 UTC,91319636,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
580845610,24257,T5,2024-08-30 18:22:33 UTC,91319636,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845610,24257,T6,2024-08-30 18:22:33 UTC,91319636,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845652,24257,T0,2024-08-30 18:22:46 UTC,91319277,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580845652,24257,T3,2024-08-30 18:22:46 UTC,91319277,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845652,24257,T5,2024-08-30 18:22:46 UTC,91319277,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845652,24257,T6,2024-08-30 18:22:46 UTC,91319277,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845716,24257,T0,2024-08-30 18:23:05 UTC,91319876,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580845716,24257,T3,2024-08-30 18:23:05 UTC,91319876,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845716,24257,T5,2024-08-30 18:23:05 UTC,91319876,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
580845716,24257,T6,2024-08-30 18:23:05 UTC,91319876,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
580845770,24257,T0,2024-08-30 18:23:25 UTC,91319181,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845770,24257,T3,2024-08-30 18:23:25 UTC,91319181,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
580845770,24257,T5,2024-08-30 18:23:25 UTC,91319181,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
580845770,24257,T6,2024-08-30 18:23:25 UTC,91319181,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
580845797,24257,T0,2024-08-30 18:23:34 UTC,91319035,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845797,24257,T3,2024-08-30 18:23:34 UTC,91319035,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
580845797,24257,T5,2024-08-30 18:23:34 UTC,91319035,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580845797,24257,T6,2024-08-30 18:23:34 UTC,91319035,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845845,24257,T0,2024-08-30 18:23:48 UTC,91321543,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580845845,24257,T3,2024-08-30 18:23:48 UTC,91321543,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580845845,24257,T5,2024-08-30 18:23:48 UTC,91321543,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
580845845,24257,T6,2024-08-30 18:23:48 UTC,91321543,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
580870630,24257,T0,2024-08-30 21:16:47 UTC,91321512,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580870630,24257,T3,2024-08-30 21:16:47 UTC,91321512,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580870630,24257,T5,2024-08-30 21:16:47 UTC,91321512,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580870630,24257,T6,2024-08-30 21:16:47 UTC,91321512,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580918982,24257,T0,2024-08-31 10:00:32 UTC,91321375,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580918982,24257,T3,2024-08-31 10:00:32 UTC,91321375,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
580918982,24257,T5,2024-08-31 10:00:32 UTC,91321375,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580918982,24257,T6,2024-08-31 10:00:32 UTC,91321375,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580918988,24257,T0,2024-08-31 10:00:38 UTC,91321400,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580918988,24257,T3,2024-08-31 10:00:38 UTC,91321400,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580918988,24257,T5,2024-08-31 10:00:38 UTC,91321400,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580918988,24257,T6,2024-08-31 10:00:38 UTC,91321400,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919002,24257,T0,2024-08-31 10:00:54 UTC,91321313,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919002,24257,T3,2024-08-31 10:00:54 UTC,91321313,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
580919002,24257,T5,2024-08-31 10:00:54 UTC,91321313,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919002,24257,T6,2024-08-31 10:00:54 UTC,91321313,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919011,24257,T0,2024-08-31 10:01:01 UTC,91319780,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919011,24257,T3,2024-08-31 10:01:01 UTC,91319780,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
580919011,24257,T5,2024-08-31 10:01:01 UTC,91319780,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919011,24257,T6,2024-08-31 10:01:01 UTC,91319780,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919026,24257,T0,2024-08-31 10:01:09 UTC,91319387,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919026,24257,T3,2024-08-31 10:01:09 UTC,91319387,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919026,24257,T5,2024-08-31 10:01:09 UTC,91319387,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919026,24257,T6,2024-08-31 10:01:09 UTC,91319387,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919035,24257,T0,2024-08-31 10:01:15 UTC,91319621,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919035,24257,T3,2024-08-31 10:01:15 UTC,91319621,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919035,24257,T5,2024-08-31 10:01:15 UTC,91319621,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919035,24257,T6,2024-08-31 10:01:15 UTC,91319621,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919044,24257,T0,2024-08-31 10:01:20 UTC,91319155,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919044,24257,T3,2024-08-31 10:01:20 UTC,91319155,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919044,24257,T5,2024-08-31 10:01:20 UTC,91319155,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919044,24257,T6,2024-08-31 10:01:20 UTC,91319155,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919060,24257,T0,2024-08-31 10:01:28 UTC,91319467,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919060,24257,T3,2024-08-31 10:01:28 UTC,91319467,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919060,24257,T5,2024-08-31 10:01:28 UTC,91319467,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919060,24257,T6,2024-08-31 10:01:28 UTC,91319467,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919072,24257,T0,2024-08-31 10:01:38 UTC,91321541,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919072,24257,T3,2024-08-31 10:01:38 UTC,91321541,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
580919072,24257,T5,2024-08-31 10:01:38 UTC,91321541,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919072,24257,T6,2024-08-31 10:01:38 UTC,91321541,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919077,24257,T0,2024-08-31 10:01:42 UTC,91321801,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919077,24257,T3,2024-08-31 10:01:42 UTC,91321801,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919077,24257,T5,2024-08-31 10:01:42 UTC,91321801,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919077,24257,T6,2024-08-31 10:01:42 UTC,91321801,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919086,24257,T0,2024-08-31 10:01:50 UTC,91321810,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919086,24257,T3,2024-08-31 10:01:50 UTC,91321810,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919086,24257,T5,2024-08-31 10:01:50 UTC,91321810,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919086,24257,T6,2024-08-31 10:01:50 UTC,91321810,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919093,24257,T0,2024-08-31 10:01:55 UTC,91319907,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
580919093,24257,T3,2024-08-31 10:01:55 UTC,91319907,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919093,24257,T5,2024-08-31 10:01:55 UTC,91319907,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919093,24257,T6,2024-08-31 10:01:55 UTC,91319907,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919106,24257,T0,2024-08-31 10:02:06 UTC,91321738,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
580919106,24257,T3,2024-08-31 10:02:06 UTC,91321738,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
580919106,24257,T5,2024-08-31 10:02:06 UTC,91321738,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
580919106,24257,T6,2024-08-31 10:02:06 UTC,91321738,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147108,24257,T0,2024-09-02 08:09:06 UTC,91319803,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581147108,24257,T3,2024-09-02 08:09:06 UTC,91319803,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147108,24257,T5,2024-09-02 08:09:06 UTC,91319803,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581147108,24257,T6,2024-09-02 08:09:06 UTC,91319803,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147420,24257,T0,2024-09-02 08:13:58 UTC,91319687,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581147420,24257,T3,2024-09-02 08:13:58 UTC,91319687,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147420,24257,T5,2024-09-02 08:13:58 UTC,91319687,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581147420,24257,T6,2024-09-02 08:13:58 UTC,91319687,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147626,24257,T0,2024-09-02 08:16:29 UTC,91321276,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581147626,24257,T3,2024-09-02 08:16:29 UTC,91321276,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147626,24257,T5,2024-09-02 08:16:29 UTC,91321276,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
581147626,24257,T6,2024-09-02 08:16:29 UTC,91321276,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
581147643,24257,T0,2024-09-02 08:16:41 UTC,91321806,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581147643,24257,T3,2024-09-02 08:16:41 UTC,91321806,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147643,24257,T5,2024-09-02 08:16:41 UTC,91321806,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581147643,24257,T6,2024-09-02 08:16:41 UTC,91321806,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147984,24257,T0,2024-09-02 08:20:07 UTC,91321957,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581147984,24257,T3,2024-09-02 08:20:07 UTC,91321957,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
581147984,24257,T5,2024-09-02 08:20:07 UTC,91321957,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
581147984,24257,T6,2024-09-02 08:20:07 UTC,91321957,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
581148005,24257,T0,2024-09-02 08:20:26 UTC,91321608,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581148005,24257,T3,2024-09-02 08:20:26 UTC,91321608,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148005,24257,T5,2024-09-02 08:20:26 UTC,91321608,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581148005,24257,T6,2024-09-02 08:20:26 UTC,91321608,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148025,24257,T0,2024-09-02 08:20:41 UTC,91321723,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581148025,24257,T3,2024-09-02 08:20:41 UTC,91321723,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148025,24257,T5,2024-09-02 08:20:41 UTC,91321723,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581148025,24257,T6,2024-09-02 08:20:41 UTC,91321723,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148100,24257,T0,2024-09-02 08:21:40 UTC,91319160,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148100,24257,T3,2024-09-02 08:21:40 UTC,91319160,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
581148100,24257,T5,2024-09-02 08:21:40 UTC,91319160,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581148100,24257,T6,2024-09-02 08:21:40 UTC,91319160,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148113,24257,T0,2024-09-02 08:21:50 UTC,91319876,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581148113,24257,T3,2024-09-02 08:21:50 UTC,91319876,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581148113,24257,T5,2024-09-02 08:21:50 UTC,91319876,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581148113,24257,T6,2024-09-02 08:21:50 UTC,91319876,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581150653,24257,T0,2024-09-02 08:51:45 UTC,91322038,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581150653,24257,T3,2024-09-02 08:51:45 UTC,91322038,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
581150653,24257,T5,2024-09-02 08:51:45 UTC,91322038,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581150653,24257,T6,2024-09-02 08:51:45 UTC,91322038,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152122,24257,T0,2024-09-02 09:12:38 UTC,91321490,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152122,24257,T3,2024-09-02 09:12:38 UTC,91321490,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152122,24257,T5,2024-09-02 09:12:38 UTC,91321490,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
581152122,24257,T6,2024-09-02 09:12:38 UTC,91321490,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
581152141,24257,T0,2024-09-02 09:12:56 UTC,91321571,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152141,24257,T3,2024-09-02 09:12:56 UTC,91321571,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152141,24257,T5,2024-09-02 09:12:56 UTC,91321571,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152141,24257,T6,2024-09-02 09:12:56 UTC,91321571,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152151,24257,T0,2024-09-02 09:13:04 UTC,91319526,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152151,24257,T3,2024-09-02 09:13:04 UTC,91319526,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152151,24257,T5,2024-09-02 09:13:04 UTC,91319526,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152151,24257,T6,2024-09-02 09:13:04 UTC,91319526,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152162,24257,T0,2024-09-02 09:13:17 UTC,91321291,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152162,24257,T3,2024-09-02 09:13:17 UTC,91321291,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152162,24257,T5,2024-09-02 09:13:17 UTC,91321291,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152162,24257,T6,2024-09-02 09:13:17 UTC,91321291,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152187,24257,T0,2024-09-02 09:13:39 UTC,91319274,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152187,24257,T3,2024-09-02 09:13:39 UTC,91319274,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152187,24257,T5,2024-09-02 09:13:39 UTC,91319274,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152187,24257,T6,2024-09-02 09:13:39 UTC,91319274,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152195,24257,T0,2024-09-02 09:13:47 UTC,91319711,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152195,24257,T3,2024-09-02 09:13:47 UTC,91319711,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152195,24257,T5,2024-09-02 09:13:47 UTC,91319711,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152195,24257,T6,2024-09-02 09:13:47 UTC,91319711,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152216,24257,T0,2024-09-02 09:14:10 UTC,91319647,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152216,24257,T3,2024-09-02 09:14:10 UTC,91319647,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152216,24257,T5,2024-09-02 09:14:10 UTC,91319647,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
581152216,24257,T6,2024-09-02 09:14:10 UTC,91319647,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
581152223,24257,T0,2024-09-02 09:14:17 UTC,91321871,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
581152223,24257,T3,2024-09-02 09:14:17 UTC,91321871,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152223,24257,T5,2024-09-02 09:14:17 UTC,91321871,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152223,24257,T6,2024-09-02 09:14:17 UTC,91321871,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152232,24257,T0,2024-09-02 09:14:28 UTC,91321710,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152232,24257,T3,2024-09-02 09:14:28 UTC,91321710,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
581152232,24257,T5,2024-09-02 09:14:28 UTC,91321710,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
581152232,24257,T6,2024-09-02 09:14:28 UTC,91321710,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
581152240,24257,T0,2024-09-02 09:14:36 UTC,91321285,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
