subject_id,workflow_id,task,reducer,data.yes,data.aggregation_version,data.point-source-or-star-like,data.radio-source-showing-extended-morphology,data.oddly-shaped-not-sure,data.bright-core-source-becomes-radially-diffuse,data.radio-point-source,data.no,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.multiple-sources-inside,data.gas-like-region-weirdly-shaped-central-or-not,data.yes-it-looks-like-a-radio-point-source,data.homogeneously-diffuse-source,data.None,data.diffuse-non-central-blob,data.no-nearby-marked-regions-seem-associated-with-the-central-source,data.diffuse-non-central-source,data.gas-like-region-weirdly-shaped,data.galaxy-like,data.very-opaque-emission-source,data.multiple-sources-png-https-panoptes-uploads-zooniverse-org-project-attached-image-dfaf96b9-6480-413e-9cde-c5a4cb46c5c7-png-multiple-sources-inside,data.homogenously-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-1d169b37-43ad-47de-980f-e8a5a08b1676-png-homogeneously-diffuse-source,data.oddly-shaped-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b76c4bc8-ddab-4366-9a6c-9c7524ecc2ad-png-oddly-shaped-not-sure,data.bright-core-radial-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b80f4e7c-8d77-4cf1-8bb2-c8f24af80628-png-bright-core-in-diffuse-emission,data.point-source-png-https-panoptes-uploads-zooniverse-org-project-attached-image-e813946d-52b9-484e-b818-6c7f632ad6d3-png-point-source-or-star-like
91321841,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321841,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321841,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321841,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321843,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321843,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321843,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321843,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,
91321844,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321844,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321844,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91321844,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
91321846,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321846,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321846,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,
91321846,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
91321847,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321847,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321847,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91321847,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
91321849,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321849,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321849,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321849,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321850,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321850,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321850,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321850,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,
91321852,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321852,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321852,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321852,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,
91321853,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321853,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321853,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321853,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321854,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321854,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,
91321854,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321854,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,
91321855,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321855,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321855,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91321855,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91321857,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321857,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321857,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321857,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321858,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321858,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0
91321858,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321858,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321859,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321859,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,
91321859,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91321859,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,
91321861,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321861,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321861,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91321861,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
91321863,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321863,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321863,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321863,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321864,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91321864,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
91321864,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91321864,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91321866,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321866,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321866,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321866,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321867,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321867,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321867,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321867,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321868,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91321868,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
91321868,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321868,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321870,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321870,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0
91321870,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91321870,24257,T6,question_reducer,,4.1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,
91321871,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321871,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321871,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321871,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321873,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91321873,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0
91321873,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321873,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321874,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321874,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321874,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,
91321874,24257,T6,question_reducer,,4.1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
91321876,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321876,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321876,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91321876,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91321878,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91321878,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0
91321878,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321878,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321879,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321879,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321879,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91321879,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91321881,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321881,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321881,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321881,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321882,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321882,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321882,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321882,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321883,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321883,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,
91321883,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91321883,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
91321885,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321885,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321885,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91321885,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91321886,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321886,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321886,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321886,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321887,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91321887,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
91321887,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321887,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321888,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321888,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,
91321888,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321888,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321889,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321889,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321889,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91321889,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91321890,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321890,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,
91321890,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321890,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,
91321891,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321891,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,
91321891,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321891,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321892,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321892,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321892,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321892,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91321894,24257,T0,question_reducer,1.0,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321894,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
91321894,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,
91321894,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321895,24257,T0,question_reducer,,4.1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,
91321895,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321895,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,
91321895,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321897,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321897,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321897,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321897,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321898,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321898,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321898,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321898,24257,T6,question_reducer,,4.1.0,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,
91321900,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321900,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321900,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321900,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321901,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321901,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0
91321901,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,
91321901,24257,T6,question_reducer,,4.1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
91321903,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321903,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321903,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321903,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321904,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321904,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0
91321904,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321904,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91321905,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91321905,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0
91321905,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91321905,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
91321907,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321907,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321907,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321907,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321908,24257,T0,question_reducer,2.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91321908,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
91321908,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321908,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321910,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321910,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321910,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321910,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321911,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91321911,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
91321911,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91321911,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
91321913,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321913,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321913,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321913,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321914,24257,T0,question_reducer,2.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91321914,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0
91321914,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321914,24257,T6,question_reducer,,4.1.0,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,
91321916,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321916,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321916,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321916,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321917,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321917,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0
91321917,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321917,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321919,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91321919,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
91321919,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,
91321919,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
91321920,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321920,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321920,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91321920,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91321922,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321922,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321922,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321922,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321923,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321923,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321923,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321923,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321925,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321925,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321925,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321925,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321926,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321926,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321926,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321926,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321928,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321928,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,
91321928,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321928,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321929,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321929,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321929,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321929,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321931,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321931,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321931,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91321931,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91321932,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321932,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321932,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321932,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321934,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321934,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321934,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91321934,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91321935,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91321935,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
